ID	T	d	DEPARTAMENTO	MACROSECTOR	CATEGORIA	ACTIVO	PASIVO	EMPLEOS
2770	1	0	CUNDINAMARCA	COMERCIO	C	6552199	3354369	1
2771	0	0	BOGOTA	CONSTRUCCION	B	39169650	7084802	19
2772	4	0	BOGOTA	SERVICIOS	C	1916605	1593019	2
2773	11	0	MAGDALENA	MANUFACTURA	A	45761922	36666303	1
2774	1	0	BOGOTA	SERVICIOS	C	1651967	3181628	0
2775	4	0	ATLANTICO	AGROPECUARIO	C	8668500	5053775	20
2776	4	0	META	COMERCIO	B	11497308	8341745	38
2777	0	0	VALLE	COMERCIO	C	1909972	1150760	1
2778	0	0	BOGOTA	SERVICIOS	C	580563	268627	0
2779	1	1	ANTIOQUIA	MANUFACTURA	C	974244	8297300	1
2780	3	0	N_SANTANDER	COMERCIO	C	1203889	1638429	1
2781	1	0	BOGOTA	SERVICIOS	C	2653756	1441823	259
2782	2	0	BOGOTA	TRANSPORTE	C	4010040	3033024	18
2783	3	0	VALLE	SERVICIOS	B	13743742	3253785	0
2784	4	0	SANTANDER	SERVICIOS	C	1791705	1496665	0
2785	0	1	BOGOTA	SERVICIOS	C	92256	1181988	0
2786	1	0	BOGOTA	COMERCIO	A	210661380	101012376	204
2787	1	0	BOGOTA	AGROPECUARIO	B	44404090	41618209	39
2788	5	0	ATLANTICO	TRANSPORTE	C	6430890	2067028	1
2789	3	0	BOGOTA	SERVICIOS	C	202143	669900	0
2790	1	0	BOGOTA	MANUFACTURA	C	3804446	2529391	50
2791	3	0	VALLE	SERVICIOS	A	73128269	23521120	1
2792	10	0	BOGOTA	COMERCIO	B	11838000	2453000	0
2793	7	0	VALLE	SERVICIOS	C	413398	342276	0
2794	0	0	ANTIOQUIA	SERVICIOS	C	7945694	5088454	6
2795	0	0	BOGOTA	SinInf	B	37740314	58119379	2
2796	0	0	CUNDINAMARCA	MANUFACTURA	B	10497402	9526907	5
2797	4	0	BOGOTA	COMERCIO	B	32315645	22619938	138
2798	4	1	CUNDINAMARCA	MANUFACTURA	B	15869601	21624232	0
2799	1	0	BOGOTA	MANUFACTURA	C	346606	2717065	6
2800	4	0	CUNDINAMARCA	SERVICIOS	B	13704927	12173906	32
2801	9	1	BOGOTA	SERVICIOS	B	95354407	28249799	0
2802	2	1	BOGOTA	SERVICIOS	C	36278	842167	1
2803	0	1	VALLE	SERVICIOS	C	433022	304745	0
2804	4	0	ANTIOQUIA	COMERCIO	C	24155898	20589502	50
2805	7	0	BOGOTA	SERVICIOS	C	213304	161824	0
2806	1	0	CESAR	CONSTRUCCION	C	22265	5424	0
2807	0	0	BOGOTA	SERVICIOS	C	11387439	9055821	0
2808	1	0	BOGOTA	HIDROCARBUROS	A	62656472	25491291	0
2809	7	1	CUNDINAMARCA	HIDROCARBUROS	B	8125292	8388998	0
2810	1	0	SANTANDER	CONSTRUCCION	B	47449142	16214264	2
2811	0	0	BOGOTA	SERVICIOS	A	168300410	26229843	120
2812	8	0	CUNDINAMARCA	TRANSPORTE	B	11248733	6547375	1
2813	2	0	CUNDINAMARCA	CONSTRUCCION	B	10983012	8215786	11
2814	1	0	NARIÑO	COMERCIO	A	172614076	103754439	40
2815	0	0	SANTANDER	SERVICIOS	C	438594	302447	1
2816	4	0	MAGDALENA	HIDROCARBUROS	C	418823	956893	1
2817	4	0	HUILA	COMERCIO	C	928351	575089	0
2818	0	0	VALLE	MANUFACTURA	C	5802247	3212283	86
2819	5	0	VALLE	COMERCIO	C	5033288	2823919	4
2820	2	1	BOGOTA	SERVICIOS	C	769271	1470806	1
2821	2	0	BOGOTA	AGROPECUARIO	B	8888159	8209246	0
2822	1	0	ATLANTICO	COMERCIO	B	23504814	17058999	0
2823	3	0	CUNDINAMARCA	COMERCIO	B	15740881	11857156	1
2824	1	1	ATLANTICO	TRANSPORTE	C	3211013	1997638	6
2825	11	0	MAGDALENA	MANUFACTURA	B	45957093	21080552	1
2826	2	0	TOLIMA	COMERCIO	B	6637637	5429020	33
2827	1	0	SANTANDER	TRANSPORTE	C	1672285	1277941	3
2828	4	0	BOGOTA	SERVICIOS	C	2183215	1420983	0
2829	4	0	ATLANTICO	CONSTRUCCION	C	3967752	2120313	21
2830	4	0	TOLIMA	MANUFACTURA	B	16077863	10181649	6
2831	1	0	N_SANTANDER	SERVICIOS	C	5930219	5480121	1
2832	0	0	ATLANTICO	COMERCIO	C	7063451	6177809	44
2833	5	0	CALDAS	MANUFACTURA	B	26609038	9514111	179
2834	0	0	ATLANTICO	TRANSPORTE	B	9896540	4156837	0
2835	2	1	ANTIOQUIA	CONSTRUCCION	A	257364519	263768203	1
2836	14	0	VALLE	MANUFACTURA	C	952025	611498	0
2837	5	1	MAGDALENA	SERVICIOS	C	1556199	1422428	22
2838	1	0	CAUCA	MANUFACTURA	A	303072583	51347616	23
2839	4	0	CORDOBA	COMERCIO	C	675578	487047	1
2840	4	0	RISARALDA	CONSTRUCCION	C	5801533	3725130	5
2841	0	0	ANTIOQUIA	COMERCIO	C	1060417	722010	10
2842	5	0	SANTANDER	SERVICIOS	C	2973376	1960340	6
2843	2	1	SANTANDER	CONSTRUCCION	C	4683638	6477853	0
2844	2	0	BOGOTA	SERVICIOS	B	10489095	3782618	0
2845	2	0	BOGOTA	SERVICIOS	C	2074535	1218656	7
2846	3	1	BOGOTA	CONSTRUCCION	B	22210039	22001857	1
2847	3	0	BOGOTA	SERVICIOS	C	139753	123000	1
2848	4	0	BOGOTA	SERVICIOS	C	1817981	1201448	1
2849	6	1	SANTANDER	CONSTRUCCION	C	5527138	3655173	8
2850	0	0	ANTIOQUIA	CONSTRUCCION	A	101956397	89535886	65
2851	10	0	ATLANTICO	AGROPECUARIO	C	989615	673095	0
2852	4	0	BOGOTA	COMERCIO	C	2425967	1352507	6
2853	2	0	BOGOTA	MANUFACTURA	C	6382012	364751	133
2854	4	1	SANTANDER	CONSTRUCCION	C	1396921	5499289	2
2855	1	0	VALLE	CONSTRUCCION	B	50074436	45667875	12
2856	2	0	CUNDINAMARCA	HIDROCARBUROS	B	14428658	3867665	5
2857	4	0	BOGOTA	MANUFACTURA	C	2758147	1905546	0
2858	1	0	VALLE	TRANSPORTE	B	29102728	22124284	963
2859	3	0	BOGOTA	CONSTRUCCION	C	2150990	714371	1
2860	1	0	BOGOTA	SERVICIOS	C	2935959	2021081	36
2861	3	1	ATLANTICO	COMERCIO	C	620212	1276807	15
2862	0	0	BOGOTA	MANUFACTURA	C	5571237	5371536	13
2863	4	0	CUNDINAMARCA	MANUFACTURA	B	14145095	12830045	64
2864	5	0	ANTIOQUIA	COMERCIO	C	8997786	3858309	4
2865	4	0	BOGOTA	COMERCIO	B	9073504	7745316	102
2866	7	0	ANTIOQUIA	SERVICIOS	C	628250	319903	1
2867	0	0	TOLIMA	MANUFACTURA	B	15603780	14110820	4
2868	8	1	SANTANDER	CONSTRUCCION	A	25479888	31620007	5
2869	4	0	ANTIOQUIA	AGROPECUARIO	C	745224	1092297	4
2870	2	0	BOGOTA	HIDROCARBUROS	B	9434229	6874896	20
2871	1	0	BOGOTA	TRANSPORTE	C	8449244	7860311	40
2872	0	1	ANTIOQUIA	COMERCIO	C	5302251	9423310	20
2873	5	0	SUCRE	MANUFACTURA	C	19024393	10985010	60
2874	5	0	BOGOTA	CONSTRUCCION	C	10908855	6744965	68
2875	4	1	ATLANTICO	TRANSPORTE	C	17188156	12402419	115
2876	3	0	BOGOTA	MANUFACTURA	B	10226770	8878269	1
2877	0	1	ATLANTICO	COMERCIO	C	21018449	11468058	0
2878	6	0	NARIÑO	SERVICIOS	C	2069811	1840383	0
2879	6	0	BOLIVAR	CONSTRUCCION	C	4686855	3904245	16
2880	5	0	ANTIOQUIA	COMERCIO	C	18437962	6066264	8
2881	6	0	BOGOTA	AGROPECUARIO	A	126074036	78289932	20
2882	6	0	BOGOTA	SERVICIOS	B	8242709	22826098	0
2883	8	0	CUNDINAMARCA	MANUFACTURA	B	5741735	4200713	1
2884	0	0	CESAR	COMERCIO	B	1096429	844015	0
2885	3	0	BOGOTA	CONSTRUCCION	C	3929022	1615883	12
2886	3	0	BOGOTA	SERVICIOS	C	2335698	1987058	0
2887	5	1	VALLE	SERVICIOS	C	2636295	5092358	0
2888	7	0	ANTIOQUIA	CONSTRUCCION	C	5511035	4582087	32
2889	4	0	HUILA	MANUFACTURA	C	1798720	2013372	2
2890	3	0	BOGOTA	CONSTRUCCION	B	8859062	5965608	0
2891	1	1	CUNDINAMARCA	TRANSPORTE	C	375000	4932133	0
2892	0	0	ANTIOQUIA	SERVICIOS	C	466072	1681049	5
2893	5	0	VALLE	TRANSPORTE	C	6968492	2899877	0
2894	4	0	SANTANDER	AGROPECUARIO	C	3970281	2333226	15
2895	1	0	BOGOTA	HIDROCARBUROS	B	29386714	23727621	38
2896	15	0	BOGOTA	COMERCIO	C	3930102	2106378	1
2897	10	0	SANTANDER	TRANSPORTE	A	37263268	40397742	0
2898	3	0	ANTIOQUIA	COMERCIO	C	4384870	2824366	21
2899	1	0	BOGOTA	COMERCIO	C	6474493	4032517	12
2900	1	0	BOGOTA	SERVICIOS	C	4800683	3386591	22
2901	1	1	BOGOTA	MANUFACTURA	C	20688	632550	3
2902	2	0	VALLE	CONSTRUCCION	C	47729699	45963573	0
2903	1	0	ATLANTICO	CONSTRUCCION	C	1014175	582853	1
2904	0	1	VALLE	MANUFACTURA	C	28818000	323146393	1
2905	2	0	ANTIOQUIA	AGROPECUARIO	B	12116793	11449092	99
2906	5	0	ATLANTICO	SERVICIOS	C	7378655	2898241	0
2907	7	0	ATLANTICO	MANUFACTURA	A	123723117	126442884	0
2908	3	0	BOGOTA	CONSTRUCCION	B	30392101	28260294	0
2909	3	1	NARIÑO	COMERCIO	C	104814	393752	0
2910	0	1	BOGOTA	CONSTRUCCION	C	201635	235615	0
2911	3	0	CUNDINAMARCA	COMERCIO	C	5332012	3411061	6
2912	4	0	ATLANTICO	AGROPECUARIO	B	30976000	19846166	1
2913	4	0	ATLANTICO	MANUFACTURA	A	290890335	124089707	166
2914	6	0	BOGOTA	SERVICIOS	C	1521571	1016648	0
2915	9	1	BOGOTA	COMERCIO	B	7169594	92303458	0
2916	4	0	BOGOTA	SERVICIOS	C	153409	220298	0
2917	1	0	CUNDINAMARCA	COMERCIO	C	895652	684080	4
2918	0	0	ANTIOQUIA	COMERCIO	C	2124786	1046021	0
2919	1	0	BOGOTA	MANUFACTURA	C	10462802	7013396	104
2920	2	1	BOGOTA	SERVICIOS	C	9751	9097	1
2921	3	1	SANTANDER	TRANSPORTE	C	28985758	68841168	1
2922	1	0	VALLE	TRANSPORTE	C	648934	1545025	25
2923	3	0	BOLIVAR	SERVICIOS	C	7015519	5521713	150
2924	0	0	BOGOTA	HIDROCARBUROS	A	57827134	49930655	1
2925	1	0	BOGOTA	COMERCIO	C	10894442	9747	2
2926	7	0	VALLE	AGROPECUARIO	C	4816876	2650928	50
2927	5	1	BOLIVAR	CONSTRUCCION	A	359364270	496072366	1
2928	0	0	VALLE	AGROPECUARIO	C	1590860	6828550	2
2929	4	0	ANTIOQUIA	HIDROCARBUROS	C	9311822	4472508	104
2930	1	0	HUILA	HIDROCARBUROS	C	12327199	9304152	10
2931	0	0	BOGOTA	SERVICIOS	C	3173905	2591283	2
2932	0	0	BOGOTA	HIDROCARBUROS	B	25094616	17525480	1
2933	3	1	BOGOTA	SERVICIOS	B	19622462	14831733	1
2934	8	0	SANTANDER	SERVICIOS	C	9246910	3393543	0
2935	4	0	SANTANDER	AGROPECUARIO	C	9132741	3855743	14
2936	1	0	BOGOTA	SERVICIOS	C	122754898	7329861	21
2937	0	1	ANTIOQUIA	SERVICIOS	C	217000	583754	0
2938	0	0	BOGOTA	CONSTRUCCION	C	6410171	3225372	10
2939	10	0	VALLE	COMERCIO	C	808684	805285	0
2940	1	0	BOGOTA	COMERCIO	C	12408534	12418881	1
2941	1	1	BOGOTA	CONSTRUCCION	C	7603824	25331450	0
2942	2	1	VALLE	SERVICIOS	C	1629146	3656802	19
2943	3	0	BOGOTA	SERVICIOS	A	27222170	58957826	74
2944	1	0	NARIÑO	SERVICIOS	C	6956491	2818034	1
2945	4	0	CUNDINAMARCA	MANUFACTURA	C	722684	618082	20
2946	4	0	BOGOTA	CONSTRUCCION	C	3175767	3289639	0
2947	1	0	BOGOTA	CONSTRUCCION	C	4008155	2638389	16
2948	1	0	BOGOTA	SERVICIOS	C	42145133	26989305	0
2949	2	1	ATLANTICO	TRANSPORTE	C	22028852	99917299	37
2950	1	0	BOGOTA	COMERCIO	C	985107	985107	1
2951	2	0	BOGOTA	HIDROCARBUROS	B	18930878	13594568	1
2952	3	0	BOGOTA	MANUFACTURA	C	8027353	5423573	0
2953	0	0	MAGDALENA	SERVICIOS	C	100837	124502	1
2954	1	0	BOGOTA	COMERCIO	B	4200411	4099115	0
2955	2	0	CASANARE	COMERCIO	C	1559189	1405338	7
2956	5	0	VALLE	SERVICIOS	C	1058566	369818	3
2957	0	0	ANTIOQUIA	CONSTRUCCION	C	3254349	3248138	8
2958	3	1	BOGOTA	COMERCIO	B	11109396	25464511	1
2959	0	0	ANTIOQUIA	MANUFACTURA	C	4809553	3789223	172
2960	4	0	BOGOTA	CONSTRUCCION	A	76186653	53552667	6
2961	4	0	BOYACA	TRANSPORTE	C	1172024	750367	1
2962	0	0	BOGOTA	COMERCIO	C	3887611	9696169	0
2963	1	1	BOGOTA	CONSTRUCCION	C	15430527	17562627	0
2964	3	0	N_SANTANDER	COMERCIO	C	36370523	15367518	1
2965	6	0	SANTANDER	COMERCIO	C	3544871	2881243	1
2966	3	0	ATLANTICO	COMERCIO	C	3035543	2653533	16
2967	2	0	SANTANDER	COMERCIO	C	697156	396269	1
2968	0	0	TOLIMA	COMERCIO	C	15214232	12963842	36
2969	3	0	BOGOTA	SERVICIOS	C	7178331	4014299	1
2970	1	0	CUNDINAMARCA	SERVICIOS	A	52623183	19936804	4
2971	1	0	ANTIOQUIA	COMERCIO	A	80657886	50138740	0
2972	0	1	SANTANDER	CONSTRUCCION	C	6027029	7098401	1
2973	3	0	BOGOTA	COMERCIO	C	4311644	2537077	1
2974	1	1	BOGOTA	CONSTRUCCION	C	11559922	15279678	0
2975	0	0	ANTIOQUIA	COMERCIO	C	3231839	1647839	14
2976	2	0	ANTIOQUIA	CONSTRUCCION	C	3270212	2075644	6
2977	2	1	TOLIMA	AGROPECUARIO	B	12559741	9923314	1
2978	4	0	HUILA	SERVICIOS	C	3466526	1520917	0
2979	2	0	BOGOTA	COMERCIO	C	2539700	1157428	1
2980	1	0	BOLIVAR	CONSTRUCCION	C	26254004	22046612	0
2981	0	1	BOLIVAR	COMERCIO	C	26575	108100	1
2982	6	1	SANTANDER	CONSTRUCCION	C	14839271	11482683	0
2983	4	0	ANTIOQUIA	SERVICIOS	C	593571	538237	2
2984	1	0	CUNDINAMARCA	SERVICIOS	B	41846969	15505578	1
2985	1	0	BOGOTA	SERVICIOS	B	15936731	9852394	22
2986	3	0	BOGOTA	SERVICIOS	B	13631636	8373461	61
2987	1	0	BOGOTA	CONSTRUCCION	B	20827174	18795119	163
2988	11	0	META	AGROPECUARIO	B	13018196	11492947	4
2989	3	1	VALLE	CONSTRUCCION	C	2975738	22020155	0
2990	1	0	ATLANTICO	MANUFACTURA	B	25297563	15282928	91
2991	0	0	ANTIOQUIA	SERVICIOS	C	3644137	3661717	24
2992	4	0	VALLE	AGROPECUARIO	C	42755977	40312149	0
2993	3	1	ATLANTICO	COMERCIO	C	4096095	6339122	40
2994	4	0	ATLANTICO	SERVICIOS	C	554886	1266725	126
2995	1	0	ARAUCA	CONSTRUCCION	C	2198844	1217745	1
2996	5	0	BOGOTA	COMERCIO	B	9959124	5978604	1
2997	3	0	MAGDALENA	AGROPECUARIO	C	1675991	1424293	0
2998	2	0	BOGOTA	SERVICIOS	C	617211	1374121	8
2999	4	1	BOGOTA	MANUFACTURA	C	3205547	2750565	0
3000	4	1	VALLE	TRANSPORTE	A	144244601	38096961	0
3001	6	0	ATLANTICO	COMERCIO	B	19457000	9993000	4
3002	5	0	ATLANTICO	CONSTRUCCION	C	13196263	9507798	310
3003	4	0	BOLIVAR	MANUFACTURA	A	65421488	36586133	0
3004	3	0	ATLANTICO	COMERCIO	B	11294994	6739387	21
3005	9	0	BOYACA	MANUFACTURA	C	1430055	1230073	1
3006	9	0	BOGOTA	SERVICIOS	C	1429510	1615558	1
3007	1	0	BOGOTA	COMERCIO	C	4814556	2776700	34
3008	1	0	BOGOTA	SERVICIOS	C	4818650	3494234	257
3009	9	0	CUNDINAMARCA	COMERCIO	A	204172	66565	1
3010	0	0	ANTIOQUIA	MANUFACTURA	C	3776264	2663237	20
3011	1	1	SANTANDER	CONSTRUCCION	C	380000	671757	1
3012	1	0	BOGOTA	COMERCIO	C	4941402	4192797	0
3013	2	0	VALLE	SERVICIOS	B	12694033	4002269	0
3014	1	0	BOGOTA	SERVICIOS	B	29765854	35801335	1
3015	1	0	BOGOTA	SERVICIOS	C	455222	368466	1
3016	4	0	BOGOTA	SERVICIOS	C	2366502	1344725	0
3017	0	0	ATLANTICO	CONSTRUCCION	C	1568951	1029751	8
3018	4	0	BOGOTA	CONSTRUCCION	C	2005589	1481871	4
3019	2	1	CORDOBA	SERVICIOS	C	3024965	1002532	0
3020	1	0	BOGOTA	CONSTRUCCION	C	6783825	3413479	0
3021	5	0	BOGOTA	HIDROCARBUROS	A	63133625	17439558	1
3022	2	1	BOGOTA	AGROPECUARIO	C	6043	3365	1
3023	1	0	ATLANTICO	AGROPECUARIO	A	87900006	51793312	0
3024	1	0	SANTANDER	CONSTRUCCION	C	11685418	7510106	73
3025	0	0	SANTANDER	CONSTRUCCION	C	514812	275077	0
3026	2	0	BOGOTA	COMERCIO	C	529513	2678	1
3027	0	0	BOGOTA	COMERCIO	C	724850	1034776	0
3028	2	0	ATLANTICO	COMERCIO	C	3247396	1397486	7
3029	4	0	BOGOTA	MANUFACTURA	C	195352	171193	6
3030	1	0	BOGOTA	SERVICIOS	C	128499	96069	1
3031	2	1	SUCRE	SinInf	C	1694877	3088619	1
3032	0	0	ATLANTICO	TRANSPORTE	C	1986704	1073398	0
3033	4	1	BOGOTA	SERVICIOS	A	138899255	159225202	0
3034	6	0	ANTIOQUIA	MANUFACTURA	C	10914784	11461122	98
3035	3	0	CASANARE	CONSTRUCCION	B	11451692	6475726	12
3036	1	0	BOGOTA	SERVICIOS	C	1198352	467782	1
3037	6	0	ATLANTICO	TRANSPORTE	C	543197	332958	2
3038	6	0	BOGOTA	HIDROCARBUROS	A	31896	26778	1
3039	3	0	ANTIOQUIA	MANUFACTURA	C	6269089	4811944	54
3040	3	0	VALLE	COMERCIO	B	21663175	14928310	27
3041	1	0	BOGOTA	SERVICIOS	C	9730240	5158335	1
3042	4	0	BOGOTA	CONSTRUCCION	C	4882696	100182	5
3043	2	1	BOGOTA	SERVICIOS	C	381294	1455661	0
3044	1	1	BOGOTA	COMERCIO	C	7624	477538	0
3045	2	0	BOGOTA	TRANSPORTE	C	2135658	2039035	18
3046	4	0	SANTANDER	SERVICIOS	C	2616206	2536409	0
3047	2	0	BOGOTA	SERVICIOS	C	5886421	4631739	68
3048	1	0	CAUCA	CONSTRUCCION	A	169591957	122968964	1
3049	1	0	BOGOTA	SERVICIOS	C	4283654	3625311	25
3050	0	0	SUCRE	HIDROCARBUROS	C	11036617408	4049747150	1
3051	1	0	BOGOTA	CONSTRUCCION	C	2405863	3807103	14
3052	4	0	CORDOBA	COMERCIO	C	340110	190255	2
3053	2	1	BOGOTA	COMERCIO	C	10103	1137028	1
3054	7	0	BOGOTA	CONSTRUCCION	C	5010782	4535594	0
3055	1	0	BOGOTA	SERVICIOS	B	22186898	27045338	1
3056	5	0	VALLE	MANUFACTURA	C	2181599	1978679	0
3057	1	0	CUNDINAMARCA	SERVICIOS	C	533343	501092	0
3058	0	0	CUNDINAMARCA	TRANSPORTE	C	2646716	1337455	0
3059	0	0	BOGOTA	SERVICIOS	C	1431143	1000660	0
3060	0	0	BOGOTA	CONSTRUCCION	B	15294729	5999391	0
3061	1	0	ANTIOQUIA	COMERCIO	C	2765335	2554981	34
3062	1	0	BOGOTA	MANUFACTURA	C	2956004	2377227	27
3063	1	0	BOGOTA	COMERCIO	C	6858609	4225417	3
3064	1	0	BOGOTA	SERVICIOS	C	1017760	2434774	1
3065	5	0	ANTIOQUIA	SERVICIOS	C	1231852	979332	0
3066	1	1	N_SANTANDER	SERVICIOS	C	11620	887833	0
3067	12	0	VALLE	SERVICIOS	A	106360472	82503301	6
3068	2	0	ATLANTICO	SERVICIOS	C	929838	4724689	24
3069	2	0	ANTIOQUIA	MANUFACTURA	C	2594722	1739993	27
3070	1	1	BOGOTA	MANUFACTURA	C	24009	117499	1
3071	3	0	CUNDINAMARCA	TRANSPORTE	C	861822	668847	1
3072	2	0	ANTIOQUIA	COMERCIO	C	8564637	7375821	19
3073	0	0	BOGOTA	COMERCIO	C	4893384	965496	0
3074	7	0	MAGDALENA	TRANSPORTE	C	4132231	2068724	0
3075	0	0	VALLE	COMERCIO	C	561249	1367990	1
3076	2	0	ANTIOQUIA	AGROPECUARIO	B	10331683	6956713	26
3077	1	0	BOGOTA	SERVICIOS	C	945683	921906	11
3078	0	0	BOGOTA	SERVICIOS	C	4289796	3130955	1
3079	0	0	BOGOTA	SERVICIOS	C	438043	1481048	0
3080	1	0	SANTANDER	CONSTRUCCION	B	19277402	28070395	10
3081	7	0	ATLANTICO	COMERCIO	C	7271812	3120727	0
3082	6	0	SANTANDER	SERVICIOS	C	269985	625865	6
3083	5	0	ANTIOQUIA	AGROPECUARIO	C	8873574	4276151	19
3084	8	0	BOGOTA	SERVICIOS	A	981326	1871655	1
3085	0	0	CUNDINAMARCA	MANUFACTURA	C	8771264	12630076	10
3086	4	1	BOGOTA	COMERCIO	A	61255767	140860452	0
3087	2	1	BOGOTA	COMERCIO	C	284615	491533	1
3088	2	0	BOGOTA	SERVICIOS	C	1265785	1151304	7
3089	2	0	ATLANTICO	MANUFACTURA	C	2392227	1555515	0
3090	3	0	BOGOTA	HIDROCARBUROS	A	261462805	486453944	10
3091	3	0	CUNDINAMARCA	COMERCIO	B	10075824	11898301	11
3092	5	0	ATLANTICO	TRANSPORTE	C	3754677	3046908	0
3093	5	1	META	COMERCIO	C	359265175	448830672	0
3094	4	0	ATLANTICO	COMERCIO	C	1799923	1536599	8
3095	2	1	VALLE	CONSTRUCCION	C	7090837	6868415	0
3096	0	1	N_SANTANDER	COMERCIO	C	288789	298736	1
3097	3	0	MAGDALENA	AGROPECUARIO	B	4603622	2984092	25
3098	1	0	BOGOTA	MANUFACTURA	C	8803030	6203548	1
3099	2	0	NARIÑO	MANUFACTURA	C	15285203	11377231	0
3100	2	1	ATLANTICO	COMERCIO	C	9847219	7100891	0
3101	4	0	TOLIMA	COMERCIO	C	7234475	3736702	0
3102	0	1	BOGOTA	MANUFACTURA	C	348141	1375558	0
3103	2	0	BOGOTA	SERVICIOS	B	11878114	5624769	1
3104	2	0	BOGOTA	SERVICIOS	C	10282478	5101946	21
3105	0	0	BOGOTA	MANUFACTURA	C	10349941	13822019	37
3106	6	0	RISARALDA	MANUFACTURA	C	1852478	1837428	7
3107	2	1	VALLE	MANUFACTURA	C	1726861	1878538	1
3108	1	0	BOGOTA	AGROPECUARIO	B	11346323	4160880	14
3109	0	0	BOGOTA	COMERCIO	A	106016308	30213046	4
3110	0	0	BOGOTA	AGROPECUARIO	B	25999716	16062643	0
3111	1	0	BOGOTA	COMERCIO	C	254428	203287	7
3112	3	0	BOGOTA	AGROPECUARIO	B	33792816	26655164	123
3113	7	0	RISARALDA	SERVICIOS	C	1452552	916656	24
3114	1	0	SANTANDER	COMERCIO	C	140910	1264123	1
3115	0	0	CALDAS	CONSTRUCCION	C	1586691	2332953	1
3116	0	1	SANTANDER	COMERCIO	C	169360	542194	1
3117	3	0	VALLE	SERVICIOS	C	1579851	1541223	14
3118	2	0	BOGOTA	SERVICIOS	C	2122852	1728202	1
3119	1	0	BOGOTA	SERVICIOS	C	7626365	4745138	1
3120	9	0	BOGOTA	SERVICIOS	C	1139912	791275	6
3121	8	0	RISARALDA	COMERCIO	C	1907553	1091210	13
3122	5	0	ATLANTICO	AGROPECUARIO	C	2014220	675319	3
3123	1	0	HUILA	COMERCIO	C	4521705	2535593	17
3124	0	0	BOGOTA	CONSTRUCCION	C	12976345	9682382	0
3125	4	0	VALLE	MANUFACTURA	C	1546500	1268933	11
3126	1	1	BOGOTA	MANUFACTURA	C	14897	159937	0
3127	6	0	SANTANDER	CONSTRUCCION	C	3160475	2876263	0
3128	0	0	CUNDINAMARCA	AGROPECUARIO	B	21870757	26337121	28
3129	6	0	ANTIOQUIA	CONSTRUCCION	C	11173222	8527688	42
3130	0	0	BOGOTA	COMERCIO	C	5804899	3786881	36
3131	2	0	ANTIOQUIA	COMERCIO	C	7251220	15052273	13
3132	0	0	ANTIOQUIA	COMERCIO	C	3848558	2548617	1
3133	1	0	SANTANDER	SERVICIOS	C	1249485	986319	1
3134	3	0	BOGOTA	HIDROCARBUROS	B	35821153	26486461	0
3135	4	0	CUNDINAMARCA	TRANSPORTE	C	1940172	1410414	10
3136	8	0	BOGOTA	COMERCIO	C	2263365	2193662	0
3137	3	1	MAGDALENA	COMERCIO	B	4223549	26215648	1
3138	4	0	BOGOTA	SERVICIOS	C	482679	568392	10
3139	4	0	CUNDINAMARCA	CONSTRUCCION	C	363794	220768	0
3140	4	0	ANTIOQUIA	MANUFACTURA	C	2934183	2399589	0
3141	2	0	BOGOTA	SERVICIOS	B	11935481	8330094	17
3142	0	0	BOGOTA	CONSTRUCCION	B	11571765	8087732	1
3143	4	0	ANTIOQUIA	CONSTRUCCION	C	20580176	15768763	3
3144	2	1	BOGOTA	CONSTRUCCION	C	191249	1045823	1
3145	0	0	BOGOTA	CONSTRUCCION	C	9257596	8263468	7
3146	2	1	ANTIOQUIA	SERVICIOS	C	23845091	18561495	28
3147	7	0	VALLE	MANUFACTURA	C	10527407	8530142	85
3148	0	0	CALDAS	MANUFACTURA	A	72455326	13317829	0
3149	3	0	VALLE	AGROPECUARIO	B	12898751	10105998	55
3150	6	0	ATLANTICO	COMERCIO	C	2335037	1928805	0
3151	1	0	ATLANTICO	COMERCIO	C	4254589	2741750	0
3152	3	0	SANTANDER	SERVICIOS	C	528262	320924	1
3153	2	0	ANTIOQUIA	MANUFACTURA	B	20674204	20655435	1
3154	7	0	ATLANTICO	CONSTRUCCION	C	4359131	4655490	6
3155	4	0	SANTANDER	CONSTRUCCION	C	2797015	1973572	5
3156	0	0	BOGOTA	SERVICIOS	C	1094412	629385	0
3157	0	1	BOGOTA	MANUFACTURA	C	130847	2233954	0
3158	11	0	MAGDALENA	SERVICIOS	B	31611870	4065988	1
3159	5	0	BOGOTA	HIDROCARBUROS	A	39828120	27572071	48
3160	2	0	ATLANTICO	COMERCIO	C	6534947	5713206	20
3161	1	1	BOYACA	AGROPECUARIO	C	1298998	969044	35
3162	0	0	SANTANDER	SERVICIOS	C	13192361	11389680	1
3163	2	1	SANTANDER	SERVICIOS	C	10240	207408	1
3164	1	0	CUNDINAMARCA	MANUFACTURA	B	14101990	7362292	30
3165	2	0	SANTANDER	HIDROCARBUROS	C	6799158	4223679	38
3166	2	0	BOGOTA	SERVICIOS	C	2979042	1695521	300
3167	2	1	BOLIVAR	CONSTRUCCION	C	6534532	2883681	1
3168	9	0	ATLANTICO	TRANSPORTE	C	454352	242670	3
3169	0	1	BOYACA	CONSTRUCCION	C	7515	4402779	0
3170	2	1	BOGOTA	SERVICIOS	B	21103876	11053313	1
3171	0	0	BOGOTA	CONSTRUCCION	B	20072152	9960837	70
